CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,ProdTaken
203263,29.0,Self Enquiry,1,9.0,Salaried,Male,4,5.0,Basic,4.0,Divorced,2.0,0,2,0,Executive,21879.0,0
204537,31.0,Company Invited,1,12.0,Salaried,Male,4,5.0,Basic,3.0,Married,2.0,0,5,0,Executive,22439.0,0
202929,28.0,Self Enquiry,1,13.0,Small Business,Female,4,5.0,Basic,3.0,Married,2.0,0,2,1,Executive,20865.0,0
203836,36.0,Self Enquiry,3,14.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,3.0,1,4,1,Manager,23882.0,0
201766,18.0,Self Enquiry,1,9.0,Small Business,Male,2,3.0,Basic,3.0,Single,2.0,0,4,1,Executive,16420.0,1
204377,27.0,Self Enquiry,1,31.0,Large Business,Male,4,6.0,Basic,3.0,Single,3.0,1,3,0,Executive,21018.0,1
202453,37.0,Self Enquiry,1,34.0,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,8.0,0,3,1,Manager,23915.0,0
202767,29.0,Self Enquiry,1,9.0,Small Business,Male,3,6.0,Basic,3.0,Divorced,7.0,1,3,1,Executive,22142.0,1
203666,25.0,Self Enquiry,2,29.0,Salaried,Male,3,6.0,Basic,3.0,Married,3.0,0,1,0,Executive,20233.0,1
203861,32.0,Self Enquiry,3,9.0,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,0,4,1,Executive,21745.0,0
204576,21.0,Self Enquiry,3,9.0,Small Business,Female,3,5.0,Basic,3.0,Single,3.0,0,4,1,Executive,20722.0,1
203642,34.0,Company Invited,3,23.0,Salaried,Female,3,4.0,Deluxe,3.0,Married,3.0,1,1,0,Manager,24046.0,0
201271,21.0,Self Enquiry,3,13.0,Small Business,Male,2,3.0,Basic,4.0,Single,2.0,0,5,1,Executive,17679.0,1
202960,24.0,Self Enquiry,1,11.0,Small Business,Male,3,3.0,Basic,5.0,Divorced,4.0,0,4,0,Executive,21497.0,0
204405,44.0,Company Invited,1,16.0,Small Business,Male,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,Manager,24357.0,0
204692,47.0,Self Enquiry,1,15.0,Salaried,Female,4,5.0,Deluxe,5.0,Married,2.0,1,1,1,Manager,23293.0,0
200347,47.0,Company Invited,3,10.0,Small Business,Male,2,3.0,Deluxe,3.0,Single,4.0,0,4,0,Manager,17976.0,0
203729,47.0,Company Invited,3,33.0,Salaried,Male,4,5.0,Deluxe,4.0,Unmarried,2.0,0,4,1,Manager,26669.0,0
204523,44.0,Self Enquiry,1,21.0,Salaried,Male,4,4.0,Super Deluxe,5.0,Married,,0,5,1,AVP,35837.0,0
202562,37.0,Self Enquiry,1,10.0,Salaried,Female,3,4.0,Basic,3.0,Married,7.0,0,2,1,Executive,21513.0,0
204492,39.0,Company Invited,1,9.0,Salaried,Fe Male,4,2.0,Deluxe,5.0,Unmarried,8.0,1,1,0,Manager,24658.0,0
201423,,Self Enquiry,1,6.0,Salaried,Male,3,3.0,Basic,3.0,Single,1.0,0,3,0,Executive,18375.0,0
200656,32.0,Self Enquiry,1,31.0,Salaried,Male,2,3.0,Basic,3.0,Single,2.0,1,5,1,Executive,17795.0,1
202102,42.0,Company Invited,1,8.0,Small Business,Male,2,3.0,Basic,3.0,Single,6.0,1,1,1,Executive,17515.0,0
200632,42.0,Company Invited,1,8.0,Small Business,Male,2,3.0,Basic,3.0,Single,6.0,1,2,0,Executive,17515.0,0
202493,36.0,Self Enquiry,1,15.0,Salaried,Male,3,3.0,Basic,3.0,Divorced,3.0,0,5,1,Executive,20947.0,0
203235,36.0,Self Enquiry,3,11.0,Large Business,Male,3,4.0,Standard,5.0,Unmarried,2.0,1,4,1,Senior Manager,28260.0,1
203523,40.0,Self Enquiry,1,13.0,Salaried,Fe Male,3,4.0,Standard,4.0,Unmarried,6.0,0,3,0,Senior Manager,27054.0,0
203182,40.0,Self Enquiry,1,7.0,Salaried,Female,4,5.0,Super Deluxe,3.0,Divorced,3.0,0,3,0,AVP,31420.0,0
202977,41.0,Company Invited,3,12.0,Salaried,Male,3,5.0,Standard,5.0,Divorced,7.0,1,5,0,Senior Manager,29153.0,0
204734,36.0,Company Invited,3,18.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,3.0,0,5,1,Manager,23646.0,0
202500,36.0,Company Invited,3,25.0,Salaried,Male,4,4.0,Standard,5.0,Divorced,3.0,0,4,1,Senior Manager,27747.0,0
201465,36.0,Company Invited,1,29.0,Small Business,Male,2,1.0,Deluxe,3.0,Married,5.0,0,3,0,Manager,17571.0,0
202725,43.0,Self Enquiry,3,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,23585.0,0
200115,37.0,Self Enquiry,3,9.0,Salaried,Male,2,3.0,Standard,3.0,Unmarried,3.0,0,3,0,Senior Manager,22428.0,0
201821,32.0,Self Enquiry,1,8.0,Small Business,Female,3,3.0,Basic,4.0,Married,2.0,0,4,0,Executive,17370.0,0
201494,34.0,Self Enquiry,1,12.0,Small Business,Male,2,3.0,Basic,5.0,Single,3.0,0,4,0,Executive,17960.0,1
202401,30.0,Company Invited,1,,Small Business,Male,2,3.0,Basic,5.0,Single,3.0,1,3,0,Executive,19695.0,1
201232,35.0,Self Enquiry,1,33.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,21883.0,0
202661,30.0,Self Enquiry,1,7.0,Large Business,Male,3,4.0,Basic,3.0,Single,2.0,0,2,0,Executive,20736.0,1
204152,33.0,Self Enquiry,3,11.0,Salaried,Female,3,4.0,Basic,4.0,Married,4.0,0,3,1,Executive,22609.0,0
201153,18.0,Company Invited,3,9.0,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,1,5,0,Executive,16569.0,1
203698,50.0,Self Enquiry,3,18.0,Small Business,Female,4,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,Manager,23185.0,0
200057,,Self Enquiry,1,29.0,Small Business,Female,1,3.0,Basic,5.0,Divorced,4.0,1,4,1,Executive,,0
203264,36.0,Company Invited,3,18.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,23646.0,0
204195,43.0,Self Enquiry,3,7.0,Salaried,Male,2,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,23585.0,0
204833,60.0,Company Invited,1,21.0,Salaried,Female,3,4.0,Standard,3.0,Single,2.0,1,5,1,Senior Manager,29190.0,1
201735,29.0,Self Enquiry,3,8.0,Small Business,Male,3,4.0,Deluxe,4.0,Married,3.0,0,4,1,Manager,21644.0,0
202196,,Company Invited,1,6.0,Salaried,Female,3,3.0,Deluxe,5.0,Married,2.0,0,5,1,Manager,,0
203950,51.0,Self Enquiry,3,10.0,Small Business,Male,3,5.0,Basic,3.0,Married,3.0,1,4,1,Executive,21361.0,1
202475,45.0,Self Enquiry,1,17.0,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,4.0,1,3,1,Manager,25143.0,0
202564,31.0,Company Invited,1,30.0,Salaried,Male,4,6.0,Basic,3.0,Married,3.0,0,3,1,Executive,21291.0,0
203038,30.0,Self Enquiry,1,30.0,Salaried,Male,3,2.0,Basic,3.0,Divorced,3.0,0,2,1,Executive,21378.0,0
203878,53.0,Company Invited,3,127.0,Salaried,Male,3,4.0,Basic,3.0,Married,4.0,0,1,1,Executive,22160.0,0
203516,30.0,Company Invited,1,9.0,Salaried,Female,4,4.0,Basic,4.0,Divorced,2.0,0,5,0,Executive,21858.0,0
200707,47.0,Company Invited,1,22.0,Small Business,Male,3,1.0,Deluxe,3.0,Married,2.0,1,2,0,Manager,20067.0,0
204241,40.0,Self Enquiry,3,10.0,Small Business,Female,3,4.0,Deluxe,3.0,Married,6.0,1,4,1,Manager,23916.0,1
201093,42.0,Company Invited,1,8.0,Salaried,Male,2,3.0,Standard,3.0,Married,3.0,1,3,1,Senior Manager,25124.0,0
203425,36.0,Company Invited,3,25.0,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,Manager,23292.0,1
201376,38.0,Self Enquiry,1,,Salaried,Male,3,3.0,Basic,3.0,Married,3.0,0,1,1,Executive,19771.0,0
200072,31.0,Self Enquiry,1,6.0,Small Business,Male,2,3.0,Basic,4.0,Single,2.0,0,3,0,Executive,17501.0,0
201922,45.0,Self Enquiry,3,,Salaried,Male,3,3.0,Deluxe,4.0,Married,1.0,0,5,1,Manager,19805.0,0
203053,44.0,Self Enquiry,1,21.0,Salaried,Male,4,4.0,Super Deluxe,5.0,Divorced,,0,5,1,AVP,35837.0,0
201764,37.0,Company Invited,1,15.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,1,1,0,Executive,17326.0,0
200743,59.0,Self Enquiry,1,8.0,Salaried,Female,3,4.0,Super Deluxe,3.0,Single,4.0,1,5,0,AVP,28726.0,0
204881,41.0,Self Enquiry,2,25.0,Salaried,Male,3,2.0,Basic,5.0,Married,2.0,0,1,1,Executive,21065.0,1
201005,29.0,Self Enquiry,2,23.0,Salaried,Male,2,4.0,Standard,5.0,Unmarried,2.0,0,3,0,Senior Manager,22988.0,0
202668,32.0,Company Invited,1,7.0,Small Business,Male,3,6.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,23023.0,0
201190,32.0,Self Enquiry,1,8.0,Small Business,Male,2,3.0,Deluxe,4.0,Married,1.0,0,4,0,Manager,20470.0,0
203764,43.0,Company Invited,1,17.0,Large Business,Male,3,4.0,Basic,3.0,Married,5.0,0,4,1,Executive,21614.0,0
204064,41.0,Company Invited,1,33.0,Small Business,Female,3,4.0,Deluxe,4.0,Married,3.0,0,1,0,Manager,24283.0,0
201125,29.0,Company Invited,1,8.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,23853.0,0
201241,32.0,Self Enquiry,3,25.0,Salaried,Male,3,5.0,Standard,3.0,Married,4.0,0,3,1,Senior Manager,24610.0,0
202922,26.0,Self Enquiry,3,20.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,3.0,0,3,1,Executive,20774.0,0
204812,44.0,Self Enquiry,1,10.0,Salaried,Male,4,6.0,King,,Married,5.0,0,5,1,VP,38418.0,0
203309,31.0,Self Enquiry,3,36.0,Salaried,Male,4,4.0,Deluxe,5.0,Married,2.0,0,2,1,Manager,22793.0,0
200998,,Self Enquiry,1,8.0,Small Business,Male,2,4.0,Basic,3.0,Single,1.0,0,3,0,Executive,,0
204719,46.0,Company Invited,3,16.0,Salaried,Female,4,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24271.0,0
202684,40.0,Self Enquiry,1,7.0,Small Business,Female,4,4.0,Basic,3.0,Married,2.0,0,3,0,Executive,20910.0,0
201577,25.0,Self Enquiry,3,11.0,Small Business,Male,2,4.0,Deluxe,3.0,Single,2.0,1,3,0,Manager,20744.0,1
204685,55.0,Self Enquiry,3,9.0,Salaried,Female,3,5.0,Standard,3.0,Married,8.0,0,5,1,Senior Manager,29364.0,0
201826,42.0,Self Enquiry,1,8.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,4.0,0,1,1,Manager,21781.0,0
203167,47.0,Self Enquiry,1,14.0,Small Business,Male,4,4.0,Standard,3.0,Married,8.0,0,2,0,Senior Manager,29523.0,0
204877,39.0,Company Invited,1,16.0,Salaried,Male,4,4.0,Deluxe,5.0,Married,6.0,0,3,0,Manager,25571.0,1
203400,57.0,Self Enquiry,2,15.0,Salaried,Male,3,4.0,King,,Single,8.0,0,4,1,VP,38395.0,0
200440,34.0,Company Invited,2,29.0,Salaried,Female,2,3.0,Standard,5.0,Married,1.0,1,3,1,Senior Manager,24950.0,1
204839,43.0,Company Invited,1,8.0,Salaried,Female,4,2.0,Standard,4.0,Single,3.0,0,3,1,Senior Manager,21050.0,1
201100,35.0,Self Enquiry,3,34.0,Salaried,Female,3,4.0,Basic,3.0,Married,1.0,0,4,1,Executive,17430.0,0
203855,26.0,Self Enquiry,2,9.0,Salaried,Female,3,4.0,Basic,4.0,Married,6.0,0,4,0,Executive,20865.0,0
203525,36.0,Self Enquiry,1,23.0,Salaried,Fe Male,4,5.0,Standard,4.0,Unmarried,3.0,0,1,1,Senior Manager,27284.0,0
200649,53.0,Self Enquiry,1,29.0,Salaried,Female,3,3.0,Super Deluxe,3.0,Single,7.0,0,5,1,AVP,29275.0,0
201546,35.0,Self Enquiry,3,,Small Business,Male,2,4.0,Deluxe,5.0,Single,1.0,0,1,1,Manager,,0
203402,35.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,Standard,3.0,Married,2.0,0,5,1,Senior Manager,27178.0,0
203424,32.0,Company Invited,3,9.0,Salaried,Female,3,5.0,Basic,3.0,Unmarried,2.0,0,5,0,Executive,21463.0,1
203066,33.0,Self Enquiry,3,20.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,4.0,0,2,0,Manager,23081.0,0
204444,28.0,Self Enquiry,1,7.0,Salaried,Female,4,4.0,Standard,5.0,Married,3.0,0,4,0,Senior Manager,26090.0,0
200630,22.0,Self Enquiry,1,,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,7.0,0,2,1,Manager,19775.0,0
200672,42.0,Self Enquiry,3,20.0,Small Business,Female,3,4.0,Deluxe,3.0,Single,1.0,0,3,0,Manager,21244.0,0
201249,29.0,Self Enquiry,3,15.0,Small Business,Female,2,5.0,Basic,4.0,Single,2.0,0,1,1,Executive,17760.0,1
200482,31.0,Self Enquiry,3,19.0,Small Business,Male,2,3.0,Deluxe,5.0,Married,3.0,0,2,0,Manager,,1
201584,34.0,Self Enquiry,1,,Salaried,Female,2,4.0,Deluxe,4.0,Married,7.0,0,3,1,Manager,19505.0,0
204527,35.0,Self Enquiry,2,10.0,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,0,1,1,Executive,22415.0,0
202921,51.0,Company Invited,2,10.0,Small Business,Male,3,4.0,King,4.0,Divorced,,0,2,1,VP,36878.0,0
201462,39.0,Self Enquiry,3,30.0,Small Business,Female,2,4.0,Super Deluxe,3.0,Married,1.0,0,1,1,AVP,27031.0,0
203776,30.0,Company Invited,1,31.0,Salaried,Male,4,5.0,Basic,3.0,Single,3.0,1,3,1,Executive,21117.0,1
203484,41.0,Company Invited,1,15.0,Small Business,Male,3,5.0,Standard,4.0,Married,4.0,0,1,1,Senior Manager,32435.0,0
202578,27.0,Self Enquiry,2,32.0,Salaried,Female,4,4.0,Basic,3.0,Divorced,3.0,0,4,1,Executive,21620.0,0
203652,35.0,Self Enquiry,1,12.0,Small Business,Male,3,5.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,22664.0,0
200049,35.0,Self Enquiry,1,14.0,Salaried,Male,2,2.0,Basic,3.0,Divorced,2.0,0,5,1,Executive,17269.0,0
204196,30.0,Company Invited,3,9.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,Manager,23232.0,0
202939,28.0,Self Enquiry,3,9.0,Small Business,Male,3,4.0,Basic,5.0,Married,2.0,0,5,0,Executive,21719.0,1
200858,53.0,Self Enquiry,1,13.0,Small Business,Female,2,3.0,King,3.0,Married,4.0,0,2,1,VP,33606.0,0
201072,29.0,Company Invited,1,8.0,Salaried,Female,3,3.0,Basic,4.0,Divorced,1.0,0,5,0,Executive,18180.0,0
200719,,Self Enquiry,3,10.0,Salaried,Female,2,3.0,Deluxe,3.0,Single,2.0,1,3,1,Manager,,0
204706,34.0,Company Invited,1,36.0,Small Business,Female,3,5.0,Deluxe,3.0,Unmarried,3.0,0,5,1,Manager,23186.0,1
202631,56.0,Self Enquiry,1,21.0,Small Business,Male,4,3.0,King,4.0,Single,,0,2,0,VP,37400.0,0
204765,57.0,Self Enquiry,1,11.0,Large Business,Female,4,4.0,King,,Married,6.0,0,4,1,VP,38621.0,0
201660,52.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,King,3.0,Married,1.0,0,1,1,VP,34999.0,0
201656,40.0,Self Enquiry,1,10.0,Small Business,Female,2,3.0,King,3.0,Married,2.0,0,5,1,VP,34033.0,0
202425,55.0,Self Enquiry,3,15.0,Small Business,Female,2,5.0,Basic,4.0,Single,2.0,0,1,1,Executive,34187.0,1
203388,29.0,Company Invited,1,7.0,Salaried,Female,3,6.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,25352.0,0
204139,60.0,Self Enquiry,1,10.0,Salaried,Male,4,5.0,Basic,3.0,Married,5.0,0,3,0,Executive,20855.0,0
204862,31.0,Self Enquiry,1,9.0,Salaried,Male,4,4.0,Basic,4.0,Single,3.0,0,3,0,Executive,30594.0,1
203184,36.0,Self Enquiry,1,17.0,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,5,1,Executive,22595.0,0
204483,37.0,Company Invited,3,15.0,Salaried,Male,4,5.0,Standard,5.0,Unmarried,3.0,0,1,0,Senior Manager,26265.0,0
204648,23.0,Self Enquiry,1,15.0,Salaried,Male,4,6.0,Basic,5.0,Married,3.0,0,1,0,Executive,21129.0,0
203989,32.0,Self Enquiry,1,15.0,Salaried,Female,4,4.0,Deluxe,3.0,Unmarried,3.0,0,5,1,Manager,23102.0,0
202606,29.0,Self Enquiry,1,28.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,3.0,0,2,0,Executive,21391.0,0
201385,34.0,Self Enquiry,3,19.0,Small Business,Male,2,3.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,23628.0,0
203685,33.0,Self Enquiry,3,26.0,Salaried,Male,4,6.0,Standard,3.0,Married,5.0,0,3,1,Senior Manager,28288.0,0
201399,43.0,Self Enquiry,1,17.0,Salaried,Male,1,3.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,22510.0,0
201195,49.0,Self Enquiry,1,6.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Single,5.0,0,3,1,AVP,30379.0,0
201408,23.0,Self Enquiry,1,18.0,Salaried,Male,3,3.0,Basic,3.0,Single,2.0,0,5,1,Executive,17647.0,0
203674,25.0,Self Enquiry,1,36.0,Small Business,Male,4,4.0,Basic,5.0,Married,3.0,0,4,1,Executive,22585.0,0
201798,33.0,Company Invited,3,,Small Business,Male,2,4.0,Deluxe,3.0,Single,4.0,0,3,1,Manager,19682.0,0
201475,32.0,Company Invited,1,8.0,Salaried,Male,3,3.0,Basic,3.0,Single,1.0,0,3,1,Executive,18068.0,0
203094,44.0,Company Invited,1,7.0,Salaried,Female,3,4.0,Deluxe,3.0,Divorced,6.0,0,2,1,Manager,24240.0,0
200035,43.0,Self Enquiry,1,8.0,Small Business,Female,3,2.0,Basic,3.0,Married,2.0,0,2,0,Executive,17645.0,0
203405,36.0,Company Invited,1,11.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,1,1,1,Manager,22927.0,0
202345,44.0,Self Enquiry,1,,Salaried,Male,2,3.0,Deluxe,3.0,Single,2.0,0,5,1,Manager,19541.0,0
203852,24.0,Self Enquiry,1,19.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,3.0,0,5,1,Executive,21325.0,0
202359,27.0,Self Enquiry,1,20.0,Salaried,Male,2,3.0,Basic,5.0,Married,2.0,1,4,1,Executive,17235.0,0
202206,48.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,Standard,3.0,Unmarried,1.0,0,5,1,Senior Manager,25999.0,0
203618,26.0,Company Invited,1,9.0,Salaried,Male,4,2.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,23884.0,0
201286,,Self Enquiry,1,8.0,Salaried,Female,2,3.0,Basic,5.0,Married,5.0,0,4,1,Executive,18377.0,0
200349,29.0,Company Invited,3,,Salaried,Male,3,3.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,19649.0,0
202137,41.0,Self Enquiry,1,8.0,Salaried,Female,2,5.0,Basic,3.0,Married,5.0,1,3,0,Executive,17778.0,1
202691,35.0,Self Enquiry,1,9.0,Salaried,Male,3,5.0,Deluxe,5.0,Divorced,8.0,0,4,0,Manager,24635.0,0
204639,36.0,Self Enquiry,1,21.0,Salaried,Male,3,5.0,Basic,4.0,Married,3.0,1,5,1,Executive,22421.0,1
203638,48.0,Self Enquiry,3,9.0,Salaried,Female,3,2.0,Super Deluxe,4.0,Married,8.0,0,1,0,AVP,34650.0,0
201681,30.0,Company Invited,1,6.0,Salaried,Male,2,4.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,23474.0,0
203866,36.0,Self Enquiry,1,18.0,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,1,5,0,Executive,21338.0,0
201443,42.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,King,3.0,Married,6.0,0,3,1,VP,33880.0,0
203891,37.0,Company Invited,3,22.0,Small Business,Male,3,6.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,24084.0,0
201671,49.0,Company Invited,1,24.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,1,1,0,Manager,21804.0,0
202837,35.0,Company Invited,3,11.0,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,25216.0,0
201179,34.0,Self Enquiry,1,9.0,Salaried,Female,3,3.0,Deluxe,4.0,Married,2.0,0,5,1,Manager,20433.0,0
204059,31.0,Self Enquiry,1,12.0,Large Business,Female,3,4.0,Basic,5.0,Married,7.0,0,5,0,Executive,21882.0,0
203722,37.0,Self Enquiry,1,17.0,Salaried,Male,3,4.0,Standard,5.0,Married,2.0,1,5,1,Senior Manager,26999.0,0
200372,35.0,Self Enquiry,1,15.0,Salaried,Male,3,4.0,Deluxe,4.0,Unmarried,1.0,0,2,1,Manager,21540.0,0
203473,41.0,Company Invited,1,16.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,5.0,0,3,1,Manager,22653.0,0
201916,41.0,Company Invited,3,16.0,Salaried,Male,2,3.0,Deluxe,3.0,Single,1.0,0,1,0,Manager,21230.0,0
201357,42.0,Self Enquiry,1,12.0,Small Business,Male,2,3.0,Standard,5.0,Married,1.0,0,3,1,Senior Manager,28348.0,0
201825,26.0,Self Enquiry,3,6.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,2.0,0,5,0,Manager,20296.0,0
200786,27.0,Company Invited,1,,Salaried,Male,2,5.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,19621.0,0
200469,32.0,Company Invited,3,,Salaried,Male,2,2.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,19707.0,1
200140,,Self Enquiry,1,15.0,Small Business,Female,2,3.0,Basic,5.0,Single,1.0,0,4,1,Executive,,1
200788,,Self Enquiry,1,16.0,Salaried,Female,2,3.0,Deluxe,3.0,Single,4.0,0,4,1,Manager,18660.0,0
200323,,Self Enquiry,1,8.0,Small Business,Male,2,5.0,Basic,3.0,Divorced,6.0,1,3,1,Executive,18464.0,1
204287,28.0,Self Enquiry,1,7.0,Small Business,Male,3,4.0,Basic,4.0,Married,3.0,0,3,0,Executive,22494.0,0
200714,50.0,Self Enquiry,1,6.0,Small Business,Male,3,3.0,Super Deluxe,3.0,Married,1.0,0,5,0,AVP,32399.0,0
204392,26.0,Self Enquiry,3,20.0,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,20774.0,0
202446,38.0,Self Enquiry,1,9.0,Free Lancer,Male,4,5.0,Basic,3.0,Single,8.0,1,3,0,Executive,20768.0,1
204707,29.0,Self Enquiry,1,22.0,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,4,0,Executive,20885.0,0
204323,43.0,Company Invited,1,36.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,4.0,0,3,1,Manager,23234.0,0
204497,35.0,Self Enquiry,3,15.0,Salaried,Female,4,4.0,Deluxe,5.0,Married,7.0,0,1,1,Manager,25178.0,0
204104,53.0,Self Enquiry,1,7.0,Salaried,Male,4,5.0,King,,Married,2.0,0,1,1,VP,38677.0,0
202666,38.0,Company Invited,1,18.0,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,1,3,0,Senior Manager,30863.0,0
200406,52.0,Self Enquiry,1,9.0,Small Business,Male,2,4.0,Standard,3.0,Divorced,3.0,1,2,0,Senior Manager,22969.0,0
204031,37.0,Company Invited,3,18.0,Large Business,Female,4,4.0,Standard,3.0,Married,2.0,0,5,0,Senior Manager,28416.0,0
201004,,Self Enquiry,1,13.0,Salaried,Male,3,1.0,Basic,5.0,Single,1.0,0,1,1,Executive,18578.0,0
204850,46.0,Self Enquiry,3,8.0,Salaried,Male,4,5.0,Deluxe,5.0,Married,,0,4,1,Manager,36739.0,1
200890,54.0,Company Invited,1,6.0,Salaried,Female,2,3.0,Standard,3.0,Married,1.0,0,5,1,Senior Manager,25502.0,0
202411,30.0,Company Invited,3,,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,1,5,1,Executive,19627.0,1
202545,33.0,Self Enquiry,1,7.0,Salaried,Male,4,4.0,Basic,5.0,Unmarried,3.0,0,2,0,Executive,21634.0,0
203303,30.0,Self Enquiry,1,22.0,Salaried,Female,4,6.0,Basic,3.0,Divorced,2.0,1,5,1,Executive,20846.0,0
202390,34.0,Company Invited,3,,Salaried,Female,2,5.0,Basic,3.0,Single,2.0,0,3,0,Executive,,1
203787,30.0,Self Enquiry,1,14.0,Salaried,Male,3,4.0,Basic,5.0,Single,5.0,0,4,0,Executive,20740.0,0
200042,26.0,Self Enquiry,1,31.0,Salaried,Male,2,5.0,Basic,3.0,Single,2.0,0,2,1,Executive,17293.0,1
203185,43.0,Self Enquiry,3,12.0,Small Business,Male,3,4.0,King,3.0,Divorced,,0,4,0,VP,36981.0,0
200303,31.0,Self Enquiry,3,13.0,Large Business,Male,3,2.0,Deluxe,3.0,Divorced,5.0,0,2,1,Manager,21929.0,0
204417,35.0,Self Enquiry,1,7.0,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,21369.0,0
203599,40.0,Self Enquiry,1,10.0,Small Business,Male,4,5.0,Deluxe,3.0,Married,2.0,0,4,0,Manager,21747.0,0
200664,36.0,Self Enquiry,1,20.0,Salaried,Male,3,3.0,Deluxe,3.0,Divorced,1.0,1,5,1,Manager,21586.0,0
201177,50.0,Self Enquiry,1,23.0,Salaried,Female,2,4.0,Standard,5.0,Married,6.0,0,3,1,Senior Manager,28269.0,0
202676,60.0,Self Enquiry,2,13.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,2.0,0,4,1,Executive,20945.0,0
201947,50.0,Company Invited,2,9.0,Small Business,Male,3,3.0,King,4.0,Married,2.0,0,1,1,VP,33200.0,0
202501,36.0,Self Enquiry,1,30.0,Small Business,Female,2,4.0,Basic,5.0,Divorced,5.0,1,4,1,Executive,22692.0,0
201473,33.0,Company Invited,1,9.0,Salaried,Female,2,3.0,Basic,3.0,Married,2.0,1,1,1,Executive,17909.0,0
203384,40.0,Self Enquiry,1,30.0,Small Business,Male,4,4.0,Basic,5.0,Unmarried,2.0,0,3,0,Executive,22582.0,1
202132,20.0,Self Enquiry,3,8.0,Small Business,Female,2,4.0,Basic,3.0,Single,2.0,0,4,1,Executive,17044.0,1
201026,32.0,Self Enquiry,3,13.0,Small Business,Male,3,3.0,Deluxe,3.0,Divorced,5.0,0,5,1,Manager,24204.0,0
200961,35.0,Company Invited,1,,Salaried,Male,2,3.0,Deluxe,3.0,Single,2.0,1,1,1,Manager,,0
202009,,Self Enquiry,3,14.0,Small Business,Male,2,3.0,Basic,4.0,Married,1.0,0,1,0,Executive,,0
202149,31.0,Company Invited,3,26.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,2.0,0,1,1,Manager,21932.0,0
